"MedCodeId"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"Term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"Release"	"EmisCodeCategoryId"	"SH"	"Group"
"5692271000006115"	2	"^ESCTPI569227"	""	"pinching self"	284764009	423539012	NA	31	1	"self harm"
"5697541000006110"	8	"^ESCTSE569754"	""	"self-scalding"	285142001	424047010	NA	32	1	"self harm"
"5722791000006114"	10	"^ESCTAT572279"	""	"attempted suicide - suffocation"	287182007	426701014	NA	32	1	"attempted suicide"
"5722801000006110"	30	"^ESCTAT572280"	""	"attempted suicide - drowning"	287183002	426702019	NA	32	1	"attempted suicide"
"5722811000006113"	2	"^ESCTAT572281"	""	"attempted suicide - firearms"	287184008	426703012	NA	32	1	"attempted suicide"
"5722821000006117"	200	"^ESCTAT572282"	""	"attempted suicide - cut/stab"	287185009	426704018	NA	32	1	"attempted suicide"
"5722861000006111"	100	"^ESCTSU572286"	""	"suicide - hanging"	287190007	426709011	NA	32	1	"attempted suicide"
"5722911000006118"	5	"^ESCTSU572291"	""	"suicide - jumping from a high place"	287195002	426714010	NA	32	1	"attempted suicide"
"5731481000006113"	4	"^ESCTAT573148"	""	"attempt suicide - domestic gas"	288311002	427929010	NA	32	1	"attempted suicide"
"5756281000006117"	7	"^ESCTIN575628"	""	"intentional paracetamol poisoning"	290135001	430129018	NA	31	1	"self harm"
"5756421000006117"	1	"^ESCTIN575642"	""	"intentional salicylic acid salt poisoning"	290148002	430142018	NA	31	1	"self harm"
"5757581000006117"	1	"^ESCTIN575758"	""	"intentional ibuprofen poisoning"	290260009	430258012	NA	31	1	"self harm"
"5759981000006117"	3	"^ESCTIN575998"	""	"intentional ketamine poisoning"	290492008	430508018	NA	31	1	"self harm"
"5764531000006115"	1	"^ESCTIN576453"	""	"intentional citalopram poisoning"	290903000	430941012	NA	31	1	"self harm"
"5765461000006110"	1	"^ESCTIN576546"	""	"intentional zopiclone poisoning"	290987001	431027011	NA	31	1	"self harm"
"5766471000006113"	1	"^ESCTIN576647"	""	"intentional diazepam poisoning"	291089006	431132014	NA	31	1	"self harm"
"5814161000006119"	80	"^ESCTOV581416"	""	"over the counter product overdose"	295117008	435445012	NA	31	1	"unknown intent"
"5814181000006112"	100	"^ESCTIN581418"	""	"intentional over-the-counter product overdose"	295119006	435447016	NA	31	1	"self harm"
"5814191000006110"	2	"^ESCTOV581419"	""	"over-the-counter product overdose of undetermined intent"	295120000	435448014	NA	31	1	"unknown intent"
"5814201000006113"	30	"^ESCTAN581420"	""	"analgesics and non-steroidal anti-inflammatory drug overdose"	295121001	435449018	NA	31	1	"unknown intent"
"5814211000006111"	200	"^ESCTOV581421"	""	"overdose of analgesic drug"	295122008	435450018	NA	31	1	"unknown intent"
"5814221000006115"	10	"^ESCTOV581422"	""	"overdose of nonopioid analgesic"	295123003	435451019	NA	31	1	"unknown intent"
"5814241000006110"	20	"^ESCTAC581424"	""	"acetaminophen overdose"	295124009	1773865018	NA	32	1	"unknown intent"
"5814261000006114"	3	"^ESCTPA581426"	""	"paracetamol overdose of undetermined intent"	295126006	435454010	NA	31	1	"unknown intent"
"5814281000006116"	10	"^ESCTPA581428"	""	"paracetamol and dextropropoxyphene overdose"	295127002	435455011	NA	31	1	"unknown intent"
"5814321000006110"	10	"^ESCTIN581432"	""	"intentional paracetamol and dextropropoxyphene overdose"	295129004	435457015	NA	31	1	"self harm"
"5814361000006116"	5	"^ESCTSA581436"	""	"salicylate overdose"	295134000	435462019	NA	31	1	"unknown intent"
"5814371000006111"	100	"^ESCTAS581437"	""	"aspirin overdose"	295135004	435463012	NA	31	1	"unknown intent"
"5814391000006112"	1	"^ESCTAS581439"	""	"aspirin overdose of undetermined intent"	295137007	435465017	NA	31	1	"unknown intent"
"5814411000006112"	1	"^ESCTOV581441"	""	"overdose of non-opiate analgesics of undetermined intent"	295139005	435467013	NA	31	1	"unknown intent"
"5814641000006113"	20	"^ESCTME581464"	""	"methadone overdose"	295161000	435490015	NA	31	1	"unknown intent"
"5814741000006119"	60	"^ESCTOV581474"	""	"overdose of codeine"	295170002	435500011	NA	31	1	"unknown intent"
"5814761000006115"	30	"^ESCTIN581476"	""	"intentional overdose by codeine"	295172005	435502015	NA	31	1	"self harm"
"5814771000006110"	3	"^ESCTOV581477"	""	"overdose of codeine of undetermined intent"	295173000	435503013	NA	31	1	"unknown intent"
"5814791000006111"	6	"^ESCTOV581479"	""	"overdose of heroin"	295174006	435504019	NA	32	1	"unknown intent"
"5814821000006119"	8	"^ESCTHE581482"	""	"heroin overdose of undetermined intent"	295176008	435508016	NA	31	1	"unknown intent"
"5814831000006116"	3	"^ESCTOV581483"	""	"overdose of dihydrocodeine"	295177004	435509012	NA	31	1	"unknown intent"
"5814901000006118"	8	"^ESCTMO581490"	""	"morphine overdose"	295184007	435516013	NA	31	1	"unknown intent"
"5814921000006111"	5	"^ESCTIN581492"	""	"intentional morphine overdose"	295186009	435518014	NA	31	1	"self harm"
"5815001000006118"	1	"^ESCTFE581500"	""	"fentanyl overdose"	295193008	435526018	NA	31	1	"unknown intent"
"5815021000006111"	2	"^ESCTIN581502"	""	"intentional fentanyl overdose"	295195001	435528017	NA	31	1	"self harm"
"5815201000006112"	2	"^ESCTOV581520"	""	"overdose of opiate analgesic of undetermined intent"	295213004	435546011	NA	31	1	"unknown intent"
"5815211000006110"	4	"^ESCTOV581521"	""	"overdose of combination analgesic"	295214005	435547019	NA	31	1	"unknown intent"
"5815231000006116"	4	"^ESCTOV581523"	""	"overdose of combination analgesic of undetermined intent"	295216007	435549016	NA	31	1	"unknown intent"
"5815241000006114"	300	"^ESCTNO581524"	""	"non-steroidal anti-inflammatory overdose"	295217003	435550016	NA	32	1	"unknown intent"
"5815251000006111"	20	"^ESCTNS581525"	""	"nsaid - non-steroidal anti-inflammatory overdose"	295217003	435551017	NA	32	1	"unknown intent"
"5815341000006119"	4	"^ESCTDI581534"	""	"diclofenac overdose"	295226000	435560013	NA	31	1	"unknown intent"
"5815361000006115"	1	"^ESCTIN581536"	""	"intentional diclofenac overdose"	295228004	435562017	NA	31	1	"self harm"
"5815561000006110"	1	"^ESCTIN581556"	""	"intentional flurbiprofen overdose"	295248006	435582018	NA	31	1	"self harm"
"5815601000006110"	100	"^ESCTIN581560"	""	"intentional ibuprofen overdose"	295252006	435586015	NA	31	1	"self harm"
"5815611000006113"	1	"^ESCTIB581561"	""	"ibuprofen overdose of undetermined intent"	295253001	435587012	NA	31	1	"unknown intent"
"5815811000006114"	2	"^ESCTME581581"	""	"mefenamic acid overdose"	295267005	435603017	NA	31	1	"unknown intent"
"5815831000006115"	8	"^ESCTIN581583"	""	"intentional mefenamic acid overdose"	295269008	435605012	NA	31	1	"self harm"
"5815891000006116"	10	"^ESCTNA581589"	""	"naproxen overdose"	295275004	435611010	NA	31	1	"unknown intent"
"5815911000006119"	3	"^ESCTIN581591"	""	"intentional naproxen overdose"	295277007	435613013	NA	31	1	"self harm"
"5815931000006113"	2	"^ESCTNE581593"	""	"nefopam overdose"	295279005	435615018	NA	31	1	"unknown intent"
"5816261000006118"	1	"^ESCTOV581626"	""	"overdose of non-steroidal anti-inflammatory agent of undetermined intent"	295312006	435648018	NA	31	1	"unknown intent"
"5816401000006118"	1	"^ESCTXR581640"	""	"x-ray contrast media overdose of undetermined intent"	295327006	435664014	NA	31	1	"unknown intent"
"5816891000006110"	1	"^ESCTOM581689"	""	"omeprazole overdose"	295372003	435712013	NA	31	1	"unknown intent"
"5816911000006112"	1	"^ESCTIN581691"	""	"intentional omeprazole overdose"	295374002	435714014	NA	31	1	"self harm"
"5818401000006119"	4	"^ESCTOV581840"	""	"overdose of anaesthetic agent"	295495008	435855018	NA	31	1	"unknown intent"
"5818541000006116"	10	"^ESCTKE581854"	""	"ketamine overdose"	295507009	435870017	NA	31	1	"unknown intent"
"5818571000006112"	5	"^ESCTIN581857"	""	"intentional ketamine overdose"	295510002	435873015	NA	31	1	"self harm"
"5819061000006119"	1	"^ESCTCI581906"	""	"cinchocaine overdose of undetermined intent"	295557001	435922012	NA	31	1	"unknown intent"
"5819261000006110"	1	"^ESCTBE581926"	""	"benzocaine overdose"	295571009	435938018	NA	31	1	"unknown intent"
"5821971000006118"	8	"^ESCTOV582197"	""	"overdose of drug groups primarily affecting the central nervous system"	295808006	436189014	NA	31	1	"unknown intent"
"5822241000006111"	3	"^ESCTLI582224"	""	"lithium overdose"	295831006	436212019	NA	31	1	"unknown intent"
"5822261000006110"	7	"^ESCTIN582226"	""	"intentional lithium overdose"	295833009	436214018	NA	31	1	"self harm"
"5822301000006118"	20	"^ESCTIN582230"	""	"intentional amitriptyline overdose"	295837005	436218015	NA	31	1	"self harm"
"5822421000006117"	1	"^ESCTIN582242"	""	"intentional clomipramine overdose"	295849006	436230014	NA	31	1	"self harm"
"5822491000006115"	5	"^ESCTDO582249"	""	"dosulepin overdose"	295856000	2532406012	NA	31	1	"unknown intent"
"5822531000006115"	7	"^ESCTIN582253"	""	"intentional dosulepin overdose"	295858004	2532408013	NA	31	1	"self harm"
"5823141000006111"	6	"^ESCTVE582314"	""	"venlafaxine overdose"	295914000	436299012	NA	31	1	"unknown intent"
"5823161000006110"	20	"^ESCTIN582316"	""	"intentional venlafaxine overdose"	295916003	436301017	NA	31	1	"self harm"
"5823191000006119"	60	"^ESCTSE582319"	""	"sertraline overdose"	295919005	436304013	NA	31	1	"unknown intent"
"5823211000006118"	60	"^ESCTIN582321"	""	"intentional sertraline overdose"	295921000	436306010	NA	31	1	"self harm"
"5823221000006114"	2	"^ESCTSE582322"	""	"sertraline overdose of undetermined intent"	295922007	436307018	NA	31	1	"unknown intent"
"5823231000006112"	4	"^ESCTPA582323"	""	"paroxetine overdose"	295923002	436308011	NA	31	1	"unknown intent"
"5823251000006117"	1	"^ESCTIN582325"	""	"intentional paroxetine overdose"	295925009	436310013	NA	31	1	"self harm"
"5823311000006110"	70	"^ESCTCI582331"	""	"citalopram overdose"	295931007	436316019	NA	31	1	"unknown intent"
"5823331000006116"	80	"^ESCTIN582333"	""	"intentional citalopram overdose"	295933005	436318018	NA	31	1	"self harm"
"5823351000006111"	40	"^ESCTFL582335"	""	"fluoxetine overdose"	295935003	436320015	NA	31	1	"unknown intent"
"5823371000006118"	50	"^ESCTIN582337"	""	"intentional fluoxetine overdose"	295937006	436322011	NA	31	1	"self harm"
"5823481000006112"	1	"^ESCTMI582348"	""	"mianserin overdose"	295948004	436333014	NA	31	1	"unknown intent"
"5823521000006112"	4	"^ESCTTR582352"	""	"trazodone overdose"	295952004	436337010	NA	31	1	"unknown intent"
"5823541000006117"	3	"^ESCTIN582354"	""	"intentional trazodone overdose"	295954003	436339013	NA	31	1	"self harm"
"5823601000006118"	2	"^ESCTOV582360"	""	"overdose of anticonvulsant drug"	295960003	436345017	NA	31	1	"unknown intent"
"5823661000006117"	3	"^ESCTLA582366"	""	"lamotrigine overdose"	295965008	436351010	NA	31	1	"unknown intent"
"5823681000006110"	1	"^ESCTIN582368"	""	"intentional lamotrigine overdose"	295967000	436353013	NA	31	1	"self harm"
"5823691000006113"	1	"^ESCTLA582369"	""	"lamotrigine overdose of undetermined intent"	295968005	436354019	NA	31	1	"unknown intent"
"5823741000006110"	5	"^ESCTGA582374"	""	"gabapentin overdose"	295973004	436359012	NA	31	1	"unknown intent"
"5823761000006114"	8	"^ESCTIN582376"	""	"intentional gabapentin overdose"	295975006	436361015	NA	31	1	"self harm"
"5823801000006117"	2	"^ESCTOV582380"	""	"overdose of sodium valproate"	295978008	436365012	NA	31	1	"unknown intent"
"5823821000006110"	2	"^ESCTIN582382"	""	"intentional overdose by sodium valproate"	295980002	436367016	NA	31	1	"self harm"
"5824061000006114"	7	"^ESCTOV582406"	""	"overdose of carbamazepine"	295995000	436384010	NA	31	1	"unknown intent"
"5824081000006116"	10	"^ESCTIN582408"	""	"intentional overdose by carbamazepine"	295997008	436386012	NA	31	1	"self harm"
"5824211000006116"	2	"^ESCTCL582421"	""	"clonazepam overdose"	296010004	436399010	NA	31	1	"unknown intent"
"5824231000006110"	4	"^ESCTIN582423"	""	"intentional clonazepam overdose"	296012007	436401016	NA	31	1	"self harm"
"5824261000006118"	40	"^ESCTZO582426"	""	"zopiclone overdose"	296016005	436405013	NA	31	1	"unknown intent"
"5824281000006111"	30	"^ESCTIN582428"	""	"intentional zopiclone overdose"	296018006	436409019	NA	31	1	"self harm"
"5824421000006111"	1	"^ESCTPA582442"	""	"paraldehyde overdose"	296032008	436423017	NA	31	1	"unknown intent"
"5824901000006114"	1	"^ESCTIN582490"	""	"intentional nitrazepam overdose"	296072004	436463016	NA	31	1	"self harm"
"5825431000006110"	2	"^ESCTDI582543"	""	"diazepam overdose of undetermined intent"	296120006	436513011	NA	31	1	"unknown intent"
"5825441000006117"	2	"^ESCTLO582544"	""	"lorazepam overdose"	296121005	436514017	NA	31	1	"unknown intent"
"5825461000006118"	2	"^ESCTIN582546"	""	"intentional lorazepam overdose"	296123008	436516015	NA	31	1	"self harm"
"5825521000006111"	2	"^ESCTOV582552"	""	"overdose of benzodiazepine of undetermined intent"	296129007	436522012	NA	31	1	"unknown intent"
"5825831000006112"	2	"^ESCTNE582583"	""	"neuroleptic overdose"	296156009	436549012	NA	31	1	"unknown intent"
"5825921000006117"	1	"^ESCTCL582592"	""	"clozapine overdose"	296165002	436558017	NA	31	1	"unknown intent"
"5825951000006114"	1	"^ESCTCL582595"	""	"clozapine overdose of undetermined intent"	296168000	436561016	NA	31	1	"unknown intent"
"5825961000006111"	5	"^ESCTRI582596"	""	"risperidone overdose"	296169008	436562011	NA	31	1	"unknown intent"
"5826141000006118"	1	"^ESCTHA582614"	""	"haloperidol overdose"	296187006	436581015	NA	31	1	"unknown intent"
"5826581000006118"	1	"^ESCTCH582658"	""	"chlorpromazine overdose"	296225005	436619016	NA	31	1	"unknown intent"
"5826601000006111"	4	"^ESCTIN582660"	""	"intentional chlorpromazine overdose"	296227002	436621014	NA	31	1	"self harm"
"5826721000006114"	1	"^ESCTIN582672"	""	"intentional promazine overdose"	296235004	436631019	NA	31	1	"self harm"
"5827281000006119"	20	"^ESCTAM582728"	""	"amphetamine overdose"	296291005	436688017	NA	31	1	"unknown intent"
"5827321000006113"	5	"^ESCTIN582732"	""	"intentional amphetamine overdose"	296293008	436690016	NA	31	1	"self harm"
"5827361000006119"	70	"^ESCTAL582736"	""	"alcohol deterrent overdose"	296295001	436692012	NA	31	1	"unknown intent"
"5827371000006114"	1	"^ESCTOV582737"	""	"overdose of hallucinogenic drug"	296300004	436699015	NA	31	1	"unknown intent"
"5827381000006112"	20	"^ESCTCA582738"	""	"cannabis overdose"	296301000	436700019	NA	31	1	"unknown intent"
"5827431000006116"	2	"^ESCTIN582743"	""	"intentional cannabis overdose"	296303002	436705012	NA	31	1	"self harm"
"5827481000006115"	1	"^ESCTIN582748"	""	"intentional overdose by lysergic acid"	296307001	436710011	NA	31	1	"self harm"
"5827581000006116"	4	"^ESCTPS582758"	""	"psychostimulant overdose"	296317006	436721019	NA	31	1	"unknown intent"
"5827601000006114"	10	"^ESCTOV582760"	""	"overdose of ecstasy"	296318001	436722014	NA	31	1	"unknown intent"
"5827631000006118"	60	"^ESCTOV582763"	""	"overdose of cocaine"	296321004	436725011	NA	31	1	"unknown intent"
"5827651000006113"	2	"^ESCTIN582765"	""	"intentional overdose by cocaine"	296323001	436727015	NA	31	1	"self harm"
"5827661000006110"	2	"^ESCTOV582766"	""	"overdose of cocaine of undetermined intent"	296324007	436728013	NA	31	1	"unknown intent"
"5827671000006115"	2	"^ESCTOV582767"	""	"overdose of crack cocaine"	296325008	436729017	NA	31	1	"unknown intent"
"5827711000006116"	6	"^ESCTCA582771"	""	"caffeine overdose"	296329002	436733012	NA	31	1	"unknown intent"
"5827761000006118"	2	"^ESCTAU582776"	""	"autonomic nervous system drug overdose"	296334003	436738015	NA	31	1	"unknown intent"
"5827771000006113"	2	"^ESCTOV582777"	""	"overdose of beta-adrenergic blocking drug"	296335002	436740013	NA	31	1	"unknown intent"
"5827791000006114"	2	"^ESCTAT582779"	""	"atenolol overdose"	296336001	436741012	NA	31	1	"unknown intent"
"5827811000006113"	2	"^ESCTIN582781"	""	"intentional atenolol overdose"	296338000	436743010	NA	31	1	"self harm"
"5827831000006119"	20	"^ESCTPR582783"	""	"propranolol overdose"	296340005	436745015	NA	31	1	"unknown intent"
"5827851000006114"	20	"^ESCTIN582785"	""	"intentional propranolol overdose"	296342002	436748018	NA	31	1	"self harm"
"5827861000006111"	1	"^ESCTPR582786"	""	"propranolol overdose of undetermined intent"	296343007	436749014	NA	31	1	"unknown intent"
"5828371000006110"	1	"^ESCTCL582837"	""	"clonidine overdose"	296389000	436800012	NA	31	1	"unknown intent"
"5828391000006111"	2	"^ESCTIN582839"	""	"intentional clonidine overdose"	296391008	436802016	NA	31	1	"self harm"
"5828501000006114"	1	"^ESCTOV582850"	""	"overdose of drug primarily affecting the respiratory system"	296402006	436813018	NA	31	1	"unknown intent"
"5828611000006113"	1	"^ESCTCH582861"	""	"chlorphenamine overdose"	296413009	2532496017	NA	31	1	"unknown intent"
"5828691000006115"	2	"^ESCTDI582869"	""	"diphenhydramine overdose"	296417005	436828018	NA	31	1	"unknown intent"
"5829401000006117"	1	"^ESCTCO582940"	""	"colchicine overdose"	296485005	436900011	NA	31	1	"unknown intent"
"5829631000006111"	2	"^ESCTDR582963"	""	"drug groups primarily used in obstetrics, gynaecological and urinary tract disorders overdose"	296508007	436924015	NA	31	1	"unknown intent"
"5830081000006111"	1	"^ESCTAN583008"	""	"antiviral drug overdose"	296547009	436968018	NA	31	1	"unknown intent"
"5830181000006112"	2	"^ESCTCH583018"	""	"chloroquine overdose"	296557005	436978015	NA	31	1	"unknown intent"
"5830531000006119"	1	"^ESCTAN583053"	""	"antibacterial drug overdose"	296587004	437011010	NA	31	1	"unknown intent"
"5831161000006114"	3	"^ESCTPE583116"	""	"penicillin overdose"	296650002	437074012	NA	31	1	"unknown intent"
"5831211000006117"	1	"^ESCTAM583121"	""	"amoxycillin overdose"	296655007	437079019	NA	31	1	"unknown intent"
"5831331000006115"	1	"^ESCTIN583133"	""	"intentional flucloxacillin overdose"	296666000	437090012	NA	31	1	"self harm"
"5831471000006113"	2	"^ESCTCE583147"	""	"cephalexin overdose of undetermined intent"	296677006	437101018	NA	31	1	"unknown intent"
"5833271000006113"	1	"^ESCTIN583327"	""	"intentional prednisone overdose"	296843004	437274016	NA	31	1	"self harm"
"5833331000006119"	40	"^ESCTIN583333"	""	"insulin overdose"	296849000	437280012	NA	31	1	"unknown intent"
"5833351000006114"	70	"^ESCTIN583335"	""	"intentional insulin overdose"	296851001	437282016	NA	31	1	"self harm"
"5833361000006111"	2	"^ESCTIN583336"	""	"insulin overdose of undetermined intent"	296852008	437283014	NA	31	1	"unknown intent"
"5833601000006116"	4	"^ESCTOV583360"	""	"overdose of metformin"	296873008	437307014	NA	31	1	"unknown intent"
"5833861000006119"	2	"^ESCTOR583386"	""	"oral contraceptive overdose"	296896008	437333018	NA	31	1	"unknown intent"
"5833881000006112"	1	"^ESCTIN583388"	""	"intentional oral contraceptive overdose"	296898009	437335013	NA	31	1	"self harm"
"5834261000006116"	1	"^ESCTCO583426"	""	"coumarin overdose"	296930003	437373012	NA	31	1	"unknown intent"
"5834311000006111"	2	"^ESCTIN583431"	""	"intentional warfarin sodium overdose"	296935008	437378015	NA	31	1	"self harm"
"5834341000006110"	10	"^ESCTIR583434"	""	"iron product overdose"	296938005	437381013	NA	32	1	"unknown intent"
"5834351000006112"	1	"^ESCTFE583435"	""	"ferrous sulphate overdose"	296939002	437383011	NA	31	1	"unknown intent"
"5834391000006118"	2	"^ESCTIN583439"	""	"intentional ferrous sulphate overdose"	296941001	437387012	NA	31	1	"self harm"
"5834481000006113"	7	"^ESCTVI583448"	""	"vitamin overdose"	296948007	437395011	NA	31	1	"unknown intent"
"5834741000006111"	2	"^ESCTOV583474"	""	"overdose of cardiovascular drug"	296974001	437421012	NA	31	1	"unknown intent"
"5835611000006117"	3	"^ESCTAN583561"	""	"antihypertensive overdose"	297047006	437497016	NA	31	1	"unknown intent"
"5837521000006118"	7	"^ESCTOV583752"	""	"overdose of tricyclic antidepressant"	297200009	437681016	NA	31	1	"unknown intent"
"5837531000006115"	6	"^ESCTIN583753"	""	"intentional overdose of tricyclic antidepressant"	297201008	437682011	NA	31	1	"self harm"
"5837541000006113"	1	"^ESCTTR583754"	""	"tricyclic antidepressant overdose of undetermined intent"	297202001	437683018	NA	31	1	"unknown intent"
"6683351000006113"	30	"^ESCTDE668335"	""	"deliberate self-cutting"	403583006	1782602016	NA	31	1	"self harm"
"6789061000006116"	3	"^ESCTIN678906"	""	"intentional poisoning"	410061008	2471785014	NA	31	1	"self harm"
"6789071000006111"	3	"^ESCTDE678907"	""	"deliberate poisoning"	410061008	2477715010	NA	31	1	"self harm"
"6920861000006115"	3	"^ESCTPO692086"	""	"poisoning of undetermined intent by corrosive, acid or caustic alkali"	418409002	2576909015	NA	32	1	"unknown intent"
"6931001000006116"	6	"^ESCTEV693100"	""	"event of undetermined intent"	419048002	2576906010	NA	32	1	"unknown intent"
"7088351000006110"	3	"^ESCTFO708835"	""	"found hanging self"	428422006	2693622014	NA	31	1	"self harm"
"7232861000006118"	2	"^ESCTIN723286"	""	"injury due to suicide attempt"	440144004	2793483012	NA	32	1	"attempted suicide"
"7627921000006118"	3	"^ESCTIL762792"	""	"illicit drug overdose"	708079007	3033017019	NA	31	1	"unknown intent"
"7689781000006116"	2	"^ESCTIN768978"	""	"intentional drug overdose by tablet"	711538001	3078698019	NA	31	1	"self harm"
"8075271000006115"	4	"^ESCTIN807527"	""	"intentional drug overdose - drug paraphernalia"	240061000000104	389841000000116	NA	31	1	"self harm"
"8075281000006117"	2	"^ESCTIN807528"	""	"intentional drug overdose - tablets"	240081000000108	389881000000112	NA	31	1	"self harm"
"8133761000006112"	10	"^ESCTXI813376"	""	"[x]intentional self harm by self mutilation"	395461000000103	927761000000115	NA	31	1	"self harm"
"8140831000006115"	2	"^ESCTXI814083"	""	"[x]intentional self poisoning by and exposure to narcotic drugs"	407641000000101	849401000000110	NA	31	1	"self harm"
"8194891000006118"	70	"^ESCTDE819489"	""	"deliberate overdose of prescribed medication"	518431000000101	1157661000000111	NA	32	1	"self harm"
"11776601000006114"	600	"^ESCT1177660"	""	"self-harm"	248062006	3517790013	NA	32	1	"self harm"
"11917271000006117"	5	"^ESCT1191727"	""	"[x]intentional self harm by jumping from a high place, occurrence at unspecified place"	392501000000107	814031000000116	NA	32	1	"self harm"
"11917431000006116"	10	"^ESCT1191743"	""	"[x]intentional self harm by sharp object, occurrence in residential institution"	459811000000100	809361000000111	NA	32	1	"self harm"
"11917541000006110"	3	"^ESCT1191754"	""	"[x]intentional self harm by sharp object, occurrence at school, other institution and public administrative area"	459821000000106	946851000000110	NA	32	1	"self harm"
"11917601000006114"	40	"^ESCT1191760"	""	"[x]intentional self harm by sharp object, occurrence at other specified place"	433701000000106	809891000000112	NA	32	1	"self harm"
"11917641000006111"	2	"^ESCT1191764"	""	"[x]intentional self harm by sharp object"	421461000000100	803461000000117	NA	31	1	"self harm"
"11917651000006113"	60	"^ESCT1191765"	""	"[x]intentional self harm by sharp object, occurrence at unspecified place"	445911000000107	809901000000113	NA	32	1	"self harm"
"11917661000006110"	200	"^ESCT1191766"	""	"[x]intentional self harm by sharp object, occurrence at home"	446551000000106	949041000000112	NA	32	1	"self harm"
"12470571000006112"	2	"^ESCT1247057"	""	"[x]intentional self poisoning by and exposure to nonopioid analgesics, occurrence at other specified place"	459381000000104	797841000000114	NA	32	1	"self harm"
"12470861000006115"	80	"^ESCT1247086"	""	"[x]intentional self poisoning by and exposure to nonopioid analgesics, occurrence at home"	393341000000109	793741000000111	NA	32	1	"self harm"
"12471141000006118"	4	"^ESCT1247114"	""	"[x]intentional self harm by drowning and submersion, occurrence at other specified place"	472681000000104	955031000000116	NA	32	1	"self harm"
"12472011000006113"	10	"^ESCT1247201"	""	"[x]intentional self poisoning by and exposure to nonopioid analgesics, occurrence at unspecified place"	459421000000108	936731000000113	NA	32	1	"self harm"
"12472141000006111"	200	"^ESCT1247214"	""	"[x]intentional self poisoning by and exposure to nonopioid analgesics"	446901000000100	932491000000115	NA	32	1	"self harm"
"12472341000006114"	4	"^ESCT1247234"	""	"[x]intentional self harm by drowning and submersion"	446891000000101	802751000000118	NA	32	1	"self harm"
"12479671000006116"	2	"^ESCT1247967"	""	"[x]poisoning by and exposure to narcotic drugs, occurrence at unspecified place, undetermined intent"	406561000000101	794651000000119	NA	32	1	"unknown intent"
"12703751000006116"	3	"^ESCT1270375"	""	"self-administered intentional poisoning by analgesic"	439011002	2790545013	NA	32	1	"self harm"
"12716141000006112"	8	"^ESCT1271614"	""	"[x]intentional self harm by hanging, strangulation and suffocation, occurrence at unspecified place"	391821000000107	803411000000119	NA	32	1	"self harm"
"12719341000006119"	20	"^ESCT1271934"	""	"[x]intentional self harm by hanging, strangulation and suffocation, occurrence at home"	434241000000100	927161000000116	NA	32	1	"self harm"
