"ProdCodeId"	"dmdid"	"Term.from.EMIS"	"ProductName"	"Formulation"	"RouteOfAdministration"	"DrugSubstanceName"	"SubstanceStrength"	"BNFChapter"	"DrugIssues"	"Gen"	"AP"
"325841000033119"	3920911000001105	"Convulex 150mg gastro-resistant capsules (G.L. Pharma UK Ltd)"	"Convulex 150mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Valproate"	"150.000mg"	"4080100"	2000	3	"Valproate"
"325941000033110"	3921311000001104	"Convulex 300mg gastro-resistant capsules (G.L. Pharma UK Ltd)"	"Convulex 300mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Valproate"	"300.000mg"	"4080100"	4000	3	"Valproate"
"326041000033117"	3921711000001100	"Convulex 500mg gastro-resistant capsules (G.L. Pharma UK Ltd)"	"Convulex 500mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Valproate"	"500.000mg"	"4080100"	4000	3	"Valproate"
"420041000033111"	NA	"Depixol Injection 200 mg/10 ml"	""	""	""	"Flupentixol"	""	""	2000	1	"Flupentixol"
"420241000033115"	NA	"Depixol Injection (syringe) 20 mg/1 ml"	""	""	""	"Flupentixol"	""	""	2000	1	"Flupentixol"
"420341000033113"	NA	"Depixol Injection (syringe) 40 mg/2 ml"	""	""	""	"Flupentixol"	""	""	900	1	"Flupentixol"
"420541000033118"	NA	"Depixol Conc. Injection 500 mg/5 ml"	""	""	""	"Flupentixol"	""	""	300	1	"Flupentixol"
"476641000033118"	NA	"Dozic Liquid 2mg/ml"	""	""	""	"Haloperidol"	""	""	2	1	"Haloperidol"
"567141000033111"	NA	"Fentazin Injection 5 mg/ml"	""	""	""	"Perphenazine"	""	""	40	1	"Perphenazine"
"571141000033114"	NA	"Fentazin Tablets 8 mg"	""	""	""	"Perphenazine"	""	""	30	1	"Perphenazine"
"660041000033118"	NA	"Haldol Injection 5 mg/ml"	""	""	""	"Haloperidol"	""	""	700	1	"Haloperidol"
"661641000033116"	NA	"Haldol Oral liquid conc. 10 mg/ml"	""	""	""	"Haloperidol"	""	""	30	1	"Haloperidol"
"769641000033110"	NA	"Integrin Tablets 40 mg"	""	""	""	"Oxypertine"	""	""	30	1	"Oxypertine"
"813341000033115"	NA	"Largactil Suppositories 100 mg"	""	""	""	"Chlorpromazine"	""	""	90	1	"Chlorpromazine"
"834241000033117"	NA	"Li-Liquid Sugar free syrup 10.8 mmol/5 ml"	""	""	""	"Lithium"	""	""	200	3	"Lithium"
"834341000033110"	NA	"Li-Liquid Sugar free syrup 5.4 mmol/5 ml"	""	""	""	"Lithium"	""	""	300	3	"Lithium"
"894141000033116"	NA	"Melleril Syrup 3mg/10 ml"	""	""	""	"Thioridazine"	""	""	100	1	"Thioridazine"
"926041000033110"	NA	"Moditen Enanthate Injection 25 mg/ml"	""	""	""	"Fluphenazine"	""	""	100	1	"Fluphenazine"
"965741000033110"	NA	"Neulactil Tablets 25 mg"	""	""	""	"Pericyazine"	""	""	70	1	"Pericyazine"
"1016341000033111"	NA	"Orap Tablets 10 mg"	""	""	""	"Pimozide"	""	""	300	1	"Pimozide"
"1269641000033115"	NA	"Serenace Elixir 2 mg/5 ml"	""	""	""	"Haloperidol"	""	""	300	1	"Haloperidol"
"1277941000033111"	NA	"Seroquel Tablets (starter pack) 6 x 25 mg, 2 x 100 mg"	""	""	""	"Quetiapine"	""	""	10	2	"Quetiapine"
"1379041000033113"	NA	"Stemetil Injection 25 mg/2 ml"	""	""	""	"Prochlorperazine"	""	""	2000	1	"Prochlorperazine"
"1379241000033117"	NA	"Stelazine Injection 1 mg/ml"	""	""	""	"Trifluoperazine"	""	""	200	1	"Trifluoperazine"
"1379641000033119"	NA	"Stemetil Injection 12.5 mg/ml"	""	""	""	"Prochlorperazine"	""	""	70000	1	"Prochlorperazine"
"1381441000033113"	NA	"Stelazine Liquid 10mg/ml"	""	""	""	"Trifluoperazine"	""	""	400	1	"Trifluoperazine"
"1500041000033112"	323008001	"Valproic acid 150mg gastro-resistant capsules"	"Valproic acid 150mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Valproate"	"150.000mg"	"4080100"	4000	3	"Valproate"
"1500141000033111"	323009009	"Valproic acid 300mg gastro-resistant capsules"	"Valproic acid 300mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Valproate"	"300.000mg"	"4080100"	10000	3	"Valproate"
"1500241000033116"	323010004	"Valproic acid 500mg gastro-resistant capsules"	"Valproic acid 500mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Valproate"	"500.000mg"	"4080100"	40000	3	"Valproate"
"1832941000033117"	NA	"Seroquel Tablets (starter pack) 6x25 mg, 2x100 mg, 2x150 mg"	""	""	""	"Quetiapine"	""	""	80	2	"Quetiapine"
"6360041000033112"	NA	"Xeplion Suspension For Injection 100 mg/1 ml pre-filled syringe"	""	""	""	"Paliperidone"	""	""	400	2	"Paliperidone"
"6360141000033111"	NA	"Xeplion Suspension For Injection 150 mg/1.5 ml pre-filled syringe"	""	""	""	"Paliperidone"	""	""	500	2	"Paliperidone"
"251141000033117"	NA	"Chloractil Tablets 100 mg"	""	""	""	"Chlorpromazine"	""	""	20	1	"Chlorpromazine"
"251241000033112"	NA	"Chloractil Tablets 25 mg"	""	""	""	"Chlorpromazine"	""	""	50	1	"Chlorpromazine"
"251341000033119"	NA	"Chloractil Tablets 50 mg"	""	""	""	"Chlorpromazine"	""	""	20	1	"Chlorpromazine"
"483341000033110"	NA	"Droleptan Injection 5mg/ml"	""	""	""	"Droperidol"	""	""	20	1	"Droperidol"
"483641000033119"	NA	"Droleptan Liquid 1mg/ml"	""	""	""	"Droperidol"	""	""	300	1	"Droperidol"
"484641000033117"	NA	"Droleptan Tablets 10 mg"	""	""	""	"Droperidol"	""	""	1000	1	"Droperidol"
"1158141000033113"	NA	"Redeptin Injection 2 mg/ ml"	""	""	""	"Fluspirilene"	""	""	2000	1	"Fluspirilene"
"1182641000033114"	NA	"Roxiam M/R capsules 150 mg"	""	""	""	"Remoxipride"	""	""	300	2	"Remoxipride"
"1182741000033117"	NA	"Roxiam M/R capsules 300 mg"	""	""	""	"Remoxipride"	""	""	200	2	"Remoxipride"
"1370441000033112"	NA	"Sparine Injection 50 mg/ml"	""	""	""	"Promazine"	""	""	200	1	"Promazine"
"1372741000033116"	NA	"Sparine Suspension 50 mg/5 ml"	""	""	""	"Promazine"	""	""	20000	1	"Promazine"
"1373141000033110"	NA	"Sparine Tablets 100 mg"	""	""	""	"Promazine"	""	""	4	1	"Promazine"
"1373241000033115"	NA	"Sparine Tablets 25 mg"	""	""	""	"Promazine"	""	""	100	1	"Promazine"
"1373341000033113"	NA	"Sparine Tablets 50 mg"	""	""	""	"Promazine"	""	""	60	1	"Promazine"
"1471641000033112"	NA	"Triperidol Tablets 1 mg"	""	""	""	"Trifluperidol"	""	""	30	1	"Trifluperidol"
"1471741000033115"	NA	"Triperidol Tablets 500 mcg"	""	""	""	"Trifluperidol"	""	""	80	1	"Trifluperidol"
"2076441000033112"	NA	"Sulparex Tablets 200 mg"	""	""	""	"Amisulpride"	""	""	200	2	"Amisulpride"
