"prodcodeid"	"productname"	"formulation"	"route"	"ingredient"	"strength"	"BNFChapter"	"Psychotropic"	"group"
"5575841000033117"	"Olanzapine embonate 300mg powder and solvent for prolonged-release suspension for injection vials"	"Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Olanzapine"	"300.000mg"	"04020200"	"Olanzapine"	"Antipsychotics"
"5575941000033113"	"Olanzapine embonate 405mg powder and solvent for prolonged-release suspension for injection vials"	"Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Olanzapine"	"405.000mg"	"04020200"	"Olanzapine"	"Antipsychotics"
"5749441000033115"	"Fluoxetine 20mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Fluoxetine"	"4.000mg/1.000ml"	"04030300"	"Fluoxetine"	"Antidepressants"
"5812541000033115"	"Venlablue XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5812641000033119"	"Venlablue XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5813141000033117"	"Alventa XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5813341000033119"	"Alventa XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5814341000033116"	"Levomepromazine 2.5mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Levomepromazine"	"500.000microgram/1.000ml"	"04020100"	"Levomepromazine"	"Antipsychotics"
"5888641000033118"	"Amitriptyline 10mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Amitriptyline"	"2.000mg/1.000ml"	"04030100"	"Amitriptyline"	"Antidepressants"
"5889641000033110"	"Mentaven XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5889741000033118"	"Quetiapine 12.5mg/5ml oral solution"	"Oral solution"	"Oral"	"Quetiapine"	"2.500mg/1.000ml"	"04020100"	"Quetiapine"	"Antipsychotics"
"5889841000033111"	"Quetiapine 12.5mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Quetiapine"	"2.500mg/1.000ml"	"04020100"	"Quetiapine"	"Antipsychotics"
"5890741000033111"	"Haloperidol 1mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Haloperidol"	"200.000microgram/1.000ml"	"04020100"	"Haloperidol"	"Antipsychotics"
"5890941000033114"	"Amisulpride 25mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Amisulpride"	"5.000mg/1.000ml"	"04020100"	"Amisulpride"	"Antipsychotics"
"5891041000033116"	"Dosulepin 25mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Dosulepin"	"5.000mg/1.000ml"	"04030100"	"Dosulepin"	"Antidepressants"
"5891141000033117"	"Quetiapine 100mg/5ml oral solution"	"Oral solution"	"Oral"	"Quetiapine"	"20.000mg/1.000ml"	"04020100"	"Quetiapine"	"Antipsychotics"
"5896341000033112"	"Depefex XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5896441000033118"	"Depefex XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"5909341000033112"	"Quetiapine 150mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"150.000mg"	"04020100"	"Quetiapine"	"Antipsychotics"
"5909441000033118"	"Seroquel XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"150.000mg"	NA	"Quetiapine"	"Antipsychotics"
"5969441000033117"	"Haloperidol 1.5mg/5ml oral solution"	"Oral solution"	"Oral"	"Haloperidol"	"300.000microgram/1.000ml"	"04020100"	"Haloperidol"	"Antipsychotics"
"5969541000033116"	"Haloperidol 1.5mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Haloperidol"	"300.000microgram/1.000ml"	"04020100"	"Haloperidol"	"Antipsychotics"
"5969641000033115"	"Haloperidol 250micrograms/5ml oral solution"	"Oral solution"	"Oral"	"Haloperidol"	"50.000microgram/1.000ml"	"04020100"	"Haloperidol"	"Antipsychotics"
"5969741000033112"	"Haloperidol 250micrograms/5ml oral suspension"	"Oral suspension"	"Oral"	"Haloperidol"	"50.000microgram/1.000ml"	"04020100"	"Haloperidol"	"Antipsychotics"
"5974841000033112"	"Quetiapine 25mg/5ml oral solution"	"Oral solution"	"Oral"	"Quetiapine"	"5.000mg/1.000ml"	"04020100"	"Quetiapine"	"Antipsychotics"
"5974941000033116"	"Quetiapine 25mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Quetiapine"	"5.000mg/1.000ml"	"04020100"	"Quetiapine"	"Antipsychotics"
"5975041000033116"	"Quetiapine 50mg/5ml oral solution"	"Oral solution"	"Oral"	"Quetiapine"	"10.000mg/1.000ml"	"04020100"	"Quetiapine"	"Antipsychotics"
"5975141000033117"	"Quetiapine 50mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Quetiapine"	"10.000mg/1.000ml"	"04020100"	"Quetiapine"	"Antipsychotics"
"5975341000033119"	"Sertraline 100mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Sertraline"	"20.000mg/1.000ml"	"04030300"	"Sertraline"	"Antidepressants"
"5992241000033114"	"Dosulepin 75mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Dosulepin"	"15.000mg/1.000ml"	"04030100"	"Dosulepin"	"Antidepressants"
"5993541000033117"	"Haloperidol 5mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Haloperidol"	"1.000mg/1.000ml"	"04020100"	"Haloperidol"	"Antipsychotics"
"5996641000033111"	"Lofepramine 70mg/5ml oral solution"	"Oral solution"	"Oral"	"Lofepramine"	"14.000mg/1.000ml"	"04030100"	"Lofepramine"	"Antidepressants"
"5996741000033119"	"Lofepramine 70mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Lofepramine"	"14.000mg/1.000ml"	"04030100"	"Lofepramine"	"Antidepressants"
"5997341000033118"	"Olanzapine 2.5mg/5ml oral solution"	"Oral solution"	"Oral"	"Olanzapine"	"500.000microgram/1.000ml"	"04020100"	"Olanzapine"	"Antipsychotics"
"6000441000033115"	"Venlafaxine 37.5mg/5ml oral solution"	"Oral solution"	"Oral"	"Venlafaxine"	"7.500mg/1.000ml"	"04030400"	"Venlafaxine"	"Antidepressants"
"6024841000033116"	"Vamin 14 Electrolyte-Free solution for infusion 500ml bottles"	"Solution for infusion"	"Intravenous"	"Tryptophan"	"5.900gram/1.000litre + 12.000gram/1.000litre + 8.400gram/1.000litre + 2.500gram/1.000litre + 420.000mg/1.000litre + 4.200gram/1.000litre + 5.100gram/1.000litre + 4.200gram/1.000litre + 5.900gram/1.000litre + 6.800gram/1.000litre + 4.200gram/1.000litre + 5.900gram/1.000litre + 5.100gram/1.000litre + 3.400gram/1.000litre + 4.200gram/1.000litre + 1.400gram/1.000litre + 170.000mg/1.000litre + 5.500gram/1.000litre"	NA	"Tryptophan"	"Antidepressants"
"6029641000033116"	"Venlaneo XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"6029741000033113"	"Venlaneo XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"6111841000033117"	"Nutrineal PD4 with 1.1% amino acids solution for peritoneal dialysis 2.5litre twin bags with luer connector"	"Solution for peritoneal dialysis"	"Intraperitoneal"	"Tryptophan"	"184.000mg/1.000litre + 510.000mg/1.000litre + 951.000mg/1.000litre + 1.071gram/1.000litre + 714.000mg/1.000litre + 850.000mg/1.000litre + 1.020gram/1.000litre + 955.000mg/1.000litre + 850.000mg/1.000litre + 570.000mg/1.000litre + 595.000mg/1.000litre + 510.000mg/1.000litre + 646.000mg/1.000litre + 270.000mg/1.000litre + 300.000mg/1.000litre + 1.393gram/1.000litre + 51.000mg/1.000litre + 5.380gram/1.000litre + 4.480gram/1.000litre"	NA	"Tryptophan"	"Antidepressants"
"6161741000033111"	"Venlafaxine 37.5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"37.500mg"	"04030400"	"Venlafaxine"	"Antidepressants"
"6161841000033118"	"Venlalic XL 37.5mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"37.500mg"	NA	"Venlafaxine"	"Antidepressants"
"6359441000033116"	"Paliperidone 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes"	"Suspension for injection/ Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"100.000mg/1.000ml"	"04020200"	"Paliperidone"	"Antipsychotics"
"6359541000033115"	"Paliperidone 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes"	"Suspension for injection/ Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"100.000mg/1.000ml"	"04020200"	"Paliperidone"	"Antipsychotics"
"6359641000033119"	"Paliperidone 100mg/1ml prolonged-release suspension for injection pre-filled syringes"	"Suspension for injection/ Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"100.000mg/1.000ml"	"04020200"	"Paliperidone"	"Antipsychotics"
"6359741000033111"	"Paliperidone 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes"	"Suspension for injection/ Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"100.000mg/1.000ml"	"04020200"	"Paliperidone"	"Antipsychotics"
"6359841000033118"	"Xeplion 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes"	"Suspension for injection/ Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"100.000mg/1.000ml"	NA	"Paliperidone"	"Antipsychotics"
"6359941000033114"	"Xeplion 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes"	"Suspension for injection/ Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"100.000mg/1.000ml"	NA	"Paliperidone"	"Antipsychotics"
"6360041000033112"	"Xeplion 100mg/1ml prolonged-release suspension for injection pre-filled syringes"	"Suspension for injection/ Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"100.000mg/1.000ml"	NA	"Paliperidone"	"Antipsychotics"
"6360141000033111"	"Xeplion 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes"	"Suspension for injection/ Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"100.000mg/1.000ml"	NA	"Paliperidone"	"Antipsychotics"
"6443041000033115"	"Asenapine 5mg sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Asenapine"	"5.000mg"	"04020300"	"Asenapine"	"Antipsychotics"
"6443141000033116"	"Asenapine 10mg sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Asenapine"	"10.000mg"	"04020300"	"Asenapine"	"Antipsychotics"
"6443241000033111"	"Sycrest 5mg sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Asenapine"	"5.000mg"	NA	"Asenapine"	"Antipsychotics"
"6443341000033118"	"Sycrest 10mg sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Asenapine"	"10.000mg"	NA	"Asenapine"	"Antipsychotics"
"6445641000033110"	"Levomepromazine 6mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Levomepromazine"	"1.200mg/1.000ml"	"04020100"	"Levomepromazine"	"Antipsychotics"
"6455741000033116"	"Ziprasidone 40mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Ziprasidone"	"40.000mg"	"04020100"	"Ziprasidone"	"Antipsychotics"
"6455841000033114"	"Ziprasidone 80mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Ziprasidone"	"80.000mg"	"04020100"	"Ziprasidone"	"Antipsychotics"
"6456741000033114"	"Zalasta 10mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Olanzapine"	"10.000mg"	NA	"Olanzapine"	"Antipsychotics"
"6456841000033116"	"Zalasta 15mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Olanzapine"	"15.000mg"	NA	"Olanzapine"	"Antipsychotics"
"6456941000033112"	"Zalasta 2.5mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Olanzapine"	"2.500mg"	NA	"Olanzapine"	"Antipsychotics"
"6457041000033113"	"Zalasta 20mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Olanzapine"	"20.000mg"	NA	"Olanzapine"	"Antipsychotics"
"6457141000033112"	"Zalasta 5mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Olanzapine"	"5.000mg"	NA	"Olanzapine"	"Antipsychotics"
"6465341000033114"	"Zalasta 10mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"10.000mg"	NA	"Olanzapine"	"Antipsychotics"
"6465441000033115"	"Zalasta 15mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"15.000mg"	NA	"Olanzapine"	"Antipsychotics"
"6465641000033118"	"Zalasta 5mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"5.000mg"	NA	"Olanzapine"	"Antipsychotics"
"6465941000033113"	"Olanzapine 5mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"5.000mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"6466041000033115"	"Olanzapine 10mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"10.000mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"6466141000033116"	"Olanzapine 15mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"15.000mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"6466241000033111"	"Olanzapine 20mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"20.000mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"6469841000033115"	"Clotiapine 40mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Clotiapine"	"40.000mg"	"04020100"	"Clotiapine"	"Antipsychotics"
"6496341000033116"	"Fluoxetine 10mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Fluoxetine"	"10.000mg"	"04030300"	"Fluoxetine"	"Antidepressants"
"7681641000033116"	"Olanzapine 10mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"10.000mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"7681741000033113"	"Olanzapine 15mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"15.000mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"7681841000033115"	"Olanzapine 20mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"20.000mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"7681941000033111"	"Olanzapine 5mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"5.000mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"7687841000033114"	"Sondate XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	NA	"Quetiapine"	"Antipsychotics"
"7687941000033118"	"Sondate XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"7688041000033115"	"Sondate XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"7688141000033116"	"Sondate XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"8112941000033114"	"Tenprolide XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	NA	"Quetiapine"	"Antipsychotics"
"8113041000033116"	"Tenprolide XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"8113141000033117"	"Tenprolide XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"8246241000033114"	"Sondate XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"150.000mg"	NA	"Quetiapine"	"Antipsychotics"
"8247941000033115"	"Tryptophan 500mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Tryptophan"	"500.000mg"	"04030400"	"Tryptophan"	"Antidepressants"
"8248041000033117"	"Optimax 500mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Tryptophan"	"500.000mg"	NA	"Tryptophan"	"Antidepressants"
"8265541000033112"	"Bonilux XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"8265641000033113"	"Bonilux XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"8298341000033111"	"Seotiapim XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"8298441000033117"	"Seotiapim XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"8298541000033116"	"Seotiapim XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"8298641000033115"	"Sunveniz XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"8298741000033112"	"Sunveniz XL 75mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"8349141000033117"	"Tenprolide XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"8535841000033110"	"Sodium valproate 400mg/4ml solution for injection ampoules"	"Solution for injection"	"Intravenous"	"Valproate"	"100.000mg/1.000ml"	"04080100"	"Valproate"	"Mood Stabilisers"
"8536541000033119"	"Lamotrigine 50mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Lamotrigine"	"10.000mg/1.000ml"	"04080100"	"Lamotrigine"	"Mood Stabilisers"
"8540041000033111"	"Psytixol 50mg/0.5ml solution for injection ampoules"	"Solution for injection"	"Intramuscular"	"Flupentixol"	"100.000mg/1.000ml"	NA	"Flupentixol"	"Antipsychotics"
"8867941000033118"	"Venlafaxine 75mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Venlafaxine"	"15.000mg/1.000ml"	"04030400"	"Venlafaxine"	"Antidepressants"
"8885441000033118"	"Venlafaxine 37.5mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"37.500mg"	"04030400"	"Venlafaxine"	"Antidepressants"
"8885541000033117"	"Venlablue XL 37.5mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"37.500mg"	NA	"Venlafaxine"	"Antidepressants"
"8885941000033111"	"Chlorpromazine 25mg suppositories"	"Suppository"	"Rectal"	"Chlorpromazine"	"25.000mg"	"04020100"	"Chlorpromazine"	"Antipsychotics"
"8886041000033118"	"Chlorpromazine 10mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Chlorpromazine"	"10.000mg"	"04020100"	"Chlorpromazine"	"Antipsychotics"
"8960241000033117"	"Aripiprazole 400mg powder and solvent for prolonged-release suspension for injection vials"	"Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Aripiprazole"	"400.000mg"	"04020200"	"Aripiprazole"	"Antipsychotics"
"8960441000033116"	"Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection vials"	"Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Aripiprazole"	"400.000mg"	NA	"Aripiprazole"	"Antipsychotics"
"9119841000033112"	"Carbagen 100mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Carbamazepine"	"100.000mg"	NA	"Carbamazepine"	"Mood Stabilisers"
"9119941000033116"	"Carbagen 200mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Carbamazepine"	"200.000mg"	NA	"Carbamazepine"	"Mood Stabilisers"
"9120041000033118"	"Carbagen 400mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Carbamazepine"	"400.000mg"	NA	"Carbamazepine"	"Mood Stabilisers"
"9120641000033112"	"Fluoxetine 20mg dispersible tablets sugar free"	"Dispersible tablet/"	"Oral"	"Fluoxetine"	"20.000mg"	"04030300"	"Fluoxetine"	"Antidepressants"
"9120741000033115"	"Olena 20mg dispersible tablets"	"Dispersible tablet/"	"Oral"	"Fluoxetine"	"20.000mg"	NA	"Fluoxetine"	"Antidepressants"
"9300741000033116"	"Amphero XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"9300841000033114"	"Amphero XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"9604441000033112"	"Ebesque XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	NA	"Quetiapine"	"Antipsychotics"
"9605541000033112"	"Ebesque XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"9605941000033118"	"Ebesque XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"9606341000033113"	"Ebesque XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"9808941000033118"	"Lurasidone 18.5mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Lurasidone"	"18.500mg"	"04020100"	"Lurasidone"	"Antipsychotics"
"9809041000033110"	"Lurasidone 37mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Lurasidone"	"37.000mg"	"04020100"	"Lurasidone"	"Antipsychotics"
"9809141000033114"	"Lurasidone 74mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Lurasidone"	"74.000mg"	"04020100"	"Lurasidone"	"Antipsychotics"
"9809241000033119"	"Latuda 18.5mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Lurasidone"	"18.500mg"	NA	"Lurasidone"	"Antipsychotics"
"9809341000033112"	"Latuda 37mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Lurasidone"	"37.000mg"	NA	"Lurasidone"	"Antipsychotics"
"9809441000033118"	"Latuda 74mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Lurasidone"	"74.000mg"	NA	"Lurasidone"	"Antipsychotics"
"10041141000033118"	"Biquelle XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10041241000033113"	"Biquelle XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"150.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10041341000033115"	"Biquelle XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10041441000033114"	"Biquelle XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10041541000033110"	"Biquelle XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10041741000033119"	"Zaluron XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10041841000033112"	"Zaluron XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"150.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10041941000033116"	"Zaluron XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10042041000033110"	"Zaluron XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10042141000033114"	"Zaluron XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10253841000033119"	"Melperone hydrochloride 100mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Melperone"	"100.000mg"	"04020100"	"Melperone"	"Antipsychotics"
"10254741000033110"	"Mintreleq XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10254841000033117"	"Mintreleq XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"150.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10254941000033113"	"Mintreleq XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10255041000033113"	"Mintreleq XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10255141000033112"	"Mintreleq XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10332441000033118"	"Amitriptyline 10mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Amitriptyline"	"2.000mg/1.000ml"	"04030100"	"Amitriptyline"	"Antidepressants"
"10493341000033115"	"Haloperidol 500micrograms/5ml oral solution"	"Oral solution"	"Oral"	"Haloperidol"	"100.000microgram/1.000ml"	"04020100"	"Haloperidol"	"Antipsychotics"
"10493441000033114"	"Haloperidol 500micrograms/5ml oral suspension"	"Oral suspension"	"Oral"	"Haloperidol"	"100.000microgram/1.000ml"	"04020100"	"Haloperidol"	"Antipsychotics"
"10615141000033115"	"Atrolak XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10615241000033110"	"Atrolak XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10615341000033117"	"Atrolak XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10615441000033111"	"Atrolak XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"10616941000033112"	"Vortioxetine 5mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Vortioxetine"	"5.000mg"	"04030400"	"Vortioxetine"	"Antidepressants"
"10617041000033113"	"Vortioxetine 10mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Vortioxetine"	"10.000mg"	"04030400"	"Vortioxetine"	"Antidepressants"
"10617141000033112"	"Vortioxetine 20mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Vortioxetine"	"20.000mg"	"04030400"	"Vortioxetine"	"Antidepressants"
"10617241000033117"	"Brintellix 5mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Vortioxetine"	"5.000mg"	NA	"Vortioxetine"	"Antidepressants"
"10617341000033110"	"Brintellix 10mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Vortioxetine"	"10.000mg"	NA	"Vortioxetine"	"Antidepressants"
